ano,sigla_uf,id_municipio,id_municipio_tse,situacao_biometria,zona,secao,genero,estado_civil,grupo_idade,instrucao,eleitores,eleitores_biometria,eleitores_deficiencia,eleitores_inclusao_nome_social
2022,PB,2507507,20516,biometrico,1,80,masculino,solteiro(a),16 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,369,feminino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,403,feminino,casado(a),25 a 29 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,264,feminino,solteiro(a),19 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,264,feminino,solteiro(a),19 anos,ensino medio completo,5,0,1,0
2022,PB,2507507,20516,biometrico,76,90,masculino,solteiro(a),19 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,586,feminino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,586,feminino,solteiro(a),19 anos,ensino medio incompleto,3,0,0,0
2022,PB,2507507,20516,biometrico,70,586,feminino,solteiro(a),19 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,288,masculino,solteiro(a),18 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,433,masculino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,312,masculino,solteiro(a),19 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,70,150,feminino,solteiro(a),16 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,403,feminino,casado(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,92,feminino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,434,masculino,solteiro(a),17 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,141,feminino,solteiro(a),19 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,132,masculino,solteiro(a),16 anos,le e escreve,1,0,0,0
2022,PB,2507507,20516,biometrico,77,213,masculino,solteiro(a),19 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,175,feminino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,187,feminino,solteiro(a),20 anos,ensino medio completo,3,0,0,0
2022,PB,2507507,20516,biometrico,64,439,feminino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,395,feminino,solteiro(a),18 anos,ensino medio incompleto,5,0,0,0
2022,PB,2507507,20516,biometrico,64,11,masculino,solteiro(a),21 a 24 anos,ensino superior incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,64,190,feminino,solteiro(a),19 anos,ensino medio completo,3,0,0,0
2022,PB,2507507,20516,biometrico,64,390,masculino,solteiro(a),30 a 34 anos,analfabeto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,453,masculino,solteiro(a),20 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,58,masculino,solteiro(a),45 a 49 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,324,masculino,casado(a),30 a 34 anos,ensino superior completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,214,masculino,solteiro(a),18 anos,ensino medio completo,3,0,0,0
2022,PB,2507507,20516,biometrico,77,24,masculino,solteiro(a),70 a 74 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,580,feminino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,399,feminino,solteiro(a),16 anos,ensino fundamental incompleto,3,0,0,0
2022,PB,2507507,20516,biometrico,70,548,masculino,solteiro(a),17 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,94,masculino,solteiro(a),17 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,510,masculino,solteiro(a),17 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,44,feminino,solteiro(a),16 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,8,feminino,solteiro(a),20 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,215,feminino,solteiro(a),16 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,527,feminino,solteiro(a),16 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,23,masculino,solteiro(a),17 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,475,masculino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,215,masculino,solteiro(a),18 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,77,233,feminino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,65,masculino,divorciado(a),35 a 39 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,469,feminino,solteiro(a),17 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,15,feminino,solteiro(a),18 anos,ensino fundamental incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,64,292,masculino,solteiro(a),19 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,77,395,feminino,solteiro(a),18 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,533,feminino,solteiro(a),19 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,121,masculino,solteiro(a),20 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,64,406,feminino,solteiro(a),16 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,89,feminino,solteiro(a),16 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,287,masculino,solteiro(a),18 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,64,81,feminino,solteiro(a),16 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,285,masculino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,140,masculino,solteiro(a),18 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,1,15,masculino,solteiro(a),17 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,444,masculino,solteiro(a),17 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,140,feminino,solteiro(a),20 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,373,masculino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,303,feminino,solteiro(a),21 a 24 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,403,feminino,solteiro(a),17 anos,ensino medio incompleto,12,0,0,0
2022,PB,2507507,20516,biometrico,64,95,feminino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,470,feminino,divorciado(a),45 a 49 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,403,feminino,solteiro(a),16 anos,ensino medio incompleto,8,0,0,0
2022,PB,2507507,20516,biometrico,77,380,feminino,solteiro(a),40 a 44 anos,analfabeto,1,0,1,0
2022,PB,2507507,20516,biometrico,70,586,masculino,solteiro(a),19 anos,ensino medio completo,4,0,0,0
2022,PB,2507507,20516,biometrico,70,668,feminino,solteiro(a),18 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,101,masculino,solteiro(a),17 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,445,masculino,solteiro(a),21 a 24 anos,le e escreve,1,0,1,0
2022,PB,2507507,20516,biometrico,70,473,masculino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,374,feminino,solteiro(a),17 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,64,158,masculino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,223,feminino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,37,masculino,divorciado(a),55 a 59 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,65,feminino,solteiro(a),19 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,70,feminino,solteiro(a),16 anos,ensino medio incompleto,4,0,0,0
2022,PB,2507507,20516,biometrico,64,473,masculino,solteiro(a),21 a 24 anos,ensino medio completo,3,0,0,0
2022,PB,2507507,20516,biometrico,77,200,masculino,casado(a),25 a 29 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,168,feminino,solteiro(a),16 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,70,376,feminino,solteiro(a),19 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,76,46,masculino,solteiro(a),18 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,70,644,masculino,solteiro(a),19 anos,ensino medio completo,4,0,0,0
2022,PB,2507507,20516,biometrico,77,403,masculino,solteiro(a),45 a 49 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,383,masculino,solteiro(a),30 a 34 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,309,feminino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,384,feminino,viuvo(a),50 a 54 anos,ensino superior completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,516,masculino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,179,masculino,solteiro(a),17 anos,ensino medio incompleto,4,0,0,0
2022,PB,2507507,20516,biometrico,64,63,masculino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,48,masculino,solteiro(a),21 a 24 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,382,feminino,solteiro(a),19 anos,ensino medio completo,5,0,0,0
2022,PB,2507507,20516,biometrico,77,136,feminino,solteiro(a),17 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,22,masculino,solteiro(a),19 anos,ensino superior incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,1,294,feminino,solteiro(a),17 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,214,feminino,solteiro(a),20 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,77,374,feminino,solteiro(a),16 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,70,561,masculino,solteiro(a),19 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,64,81,masculino,solteiro(a),17 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,77,128,masculino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,403,masculino,solteiro(a),18 anos,ensino superior incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,70,389,feminino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,295,feminino,solteiro(a),17 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,567,feminino,solteiro(a),19 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,77,396,feminino,solteiro(a),20 anos,ensino medio incompleto,4,0,0,0
2022,PB,2507507,20516,biometrico,64,436,masculino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,178,feminino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,178,feminino,solteiro(a),17 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,314,masculino,solteiro(a),19 anos,ensino medio incompleto,5,0,1,0
2022,PB,2507507,20516,biometrico,76,22,masculino,solteiro(a),40 a 44 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,369,feminino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,244,masculino,solteiro(a),19 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,70,504,feminino,solteiro(a),18 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,70,404,masculino,solteiro(a),18 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,421,feminino,solteiro(a),17 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,1,260,feminino,viuvo(a),40 a 44 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,644,feminino,solteiro(a),16 anos,ensino medio incompleto,3,0,0,0
2022,PB,2507507,20516,biometrico,64,462,feminino,solteiro(a),18 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,77,273,masculino,solteiro(a),50 a 54 anos,le e escreve,1,0,0,0
2022,PB,2507507,20516,biometrico,64,174,masculino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,175,feminino,solteiro(a),19 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,70,664,masculino,solteiro(a),20 anos,ensino medio completo,6,0,0,0
2022,PB,2507507,20516,biometrico,64,324,masculino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,266,masculino,solteiro(a),19 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,373,masculino,casado(a),60 a 64 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,403,masculino,solteiro(a),18 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,77,373,masculino,solteiro(a),45 a 49 anos,le e escreve,1,0,0,0
2022,PB,2507507,20516,biometrico,1,312,masculino,solteiro(a),19 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,97,feminino,casado(a),19 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,398,feminino,solteiro(a),17 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,470,masculino,casado(a),55 a 59 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,142,masculino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,668,feminino,viuvo(a),65 a 69 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,408,feminino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,386,masculino,solteiro(a),20 anos,ensino fundamental completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,270,masculino,solteiro(a),19 anos,le e escreve,1,0,0,0
2022,PB,2507507,20516,biometrico,1,196,feminino,casado(a),80 a 84 anos,ensino medio completo,1,0,1,0
2022,PB,2507507,20516,biometrico,76,357,masculino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,20,feminino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,179,feminino,solteiro(a),18 anos,ensino medio incompleto,3,0,0,0
2022,PB,2507507,20516,biometrico,76,394,masculino,solteiro(a),16 anos,ensino fundamental incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,78,feminino,solteiro(a),20 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,659,masculino,solteiro(a),18 anos,ensino medio incompleto,7,0,0,0
2022,PB,2507507,20516,biometrico,64,436,feminino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,399,masculino,solteiro(a),17 anos,ensino medio incompleto,12,0,0,0
2022,PB,2507507,20516,biometrico,76,333,feminino,solteiro(a),20 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,46,feminino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,415,feminino,solteiro(a),17 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,76,333,feminino,solteiro(a),19 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,17,feminino,solteiro(a),20 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,76,2,feminino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,77,46,feminino,casado(a),21 a 24 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,380,feminino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,80,feminino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,80,feminino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,80,feminino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,64,71,feminino,solteiro(a),18 anos,ensino medio incompleto,5,0,0,0
2022,PB,2507507,20516,biometrico,64,13,feminino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,346,feminino,solteiro(a),16 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,353,feminino,solteiro(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,206,feminino,solteiro(a),19 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,70,386,feminino,solteiro(a),19 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,77,300,masculino,casado(a),50 a 54 anos,ensino superior completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,312,masculino,solteiro(a),19 anos,ensino medio incompleto,5,0,0,0
2022,PB,2507507,20516,biometrico,76,18,feminino,divorciado(a),70 a 74 anos,ensino superior completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,333,feminino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,380,masculino,casado(a),55 a 59 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,668,feminino,solteiro(a),21 a 24 anos,ensino fundamental completo,2,0,0,0
2022,PB,2507507,20516,biometrico,76,397,masculino,solteiro(a),30 a 34 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,157,masculino,solteiro(a),50 a 54 anos,le e escreve,1,0,0,0
2022,PB,2507507,20516,biometrico,77,300,feminino,solteiro(a),20 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,1,257,feminino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,79,masculino,solteiro(a),19 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,75,feminino,solteiro(a),19 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,1,feminino,solteiro(a),30 a 34 anos,analfabeto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,82,masculino,solteiro(a),19 anos,ensino medio completo,3,0,1,0
2022,PB,2507507,20516,biometrico,1,224,masculino,solteiro(a),16 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,70,173,masculino,solteiro(a),20 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,237,feminino,solteiro(a),19 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,1,137,masculino,solteiro(a),16 anos,ensino medio incompleto,2,0,0,0
2022,PB,2507507,20516,biometrico,64,437,masculino,solteiro(a),17 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,76,140,masculino,solteiro(a),16 anos,ensino medio incompleto,1,0,1,0
2022,PB,2507507,20516,biometrico,64,74,masculino,casado(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,64,436,feminino,casado(a),18 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,1,299,feminino,solteiro(a),17 anos,ensino superior incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,167,feminino,solteiro(a),20 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,70,548,masculino,solteiro(a),20 anos,ensino medio completo,2,0,0,0
2022,PB,2507507,20516,biometrico,70,154,masculino,solteiro(a),18 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,393,masculino,casado(a),45 a 49 anos,le e escreve,1,0,0,0
2022,PB,2507507,20516,biometrico,70,462,masculino,solteiro(a),17 anos,ensino medio incompleto,1,0,0,0
2022,PB,2507507,20516,biometrico,76,158,feminino,casado(a),30 a 34 anos,ensino medio completo,1,0,0,0
2022,PB,2507507,20516,biometrico,77,402,feminino,solteiro(a),18 anos,ensino medio incompleto,10,0,0,0
2022,PB,2507507,20516,biometrico,1,95,feminino,solteiro(a),18 anos,ensino fundamental completo,1,0,0,0
