id,turno,regiao,estado,municipio,zona,local,secao,vPresA22,vPresB13,vPresNulo,vPresBranco,vGovA,vGovB,vGovNulo,vGovBranco,qEleitAptos,qComparecimento,qEleitLibCodigo,qEleitBiometrico,modelUrna,jaVotou,arquivoBU,dataHoraAbertura,dataHoraEncerramento
595543,2,NE,PB,20516,64,1910,399,123,145,20,3,169,83,30,9,344,291,11,268,UE2020,,o00407-2051600640399.bu,2022-10-30 08:00:01.000000,2022-10-30 17:07:59.000000
595544,2,NE,PB,20516,64,1988,458,187,130,16,3,183,116,19,12,400,336,9,315,UE2020,,o00407-2051600640458.bu,2022-10-30 08:06:14.000000,2022-10-30 17:00:53.000000
595545,2,NE,PB,20516,64,2020,376,151,158,8,4,170,125,21,5,376,321,15,321,UE2020,,o00407-2051600640376.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:40.000000
595546,2,NE,PB,20516,64,1015,7,149,127,22,4,157,97,25,10,369,302,11,275,UE2020,,o00407-2051600640007.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:42.000000
595547,2,NE,PB,20516,64,1767,112,122,185,15,7,160,129,35,5,382,329,11,329,UE2020,,o00407-2051600640112.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:20.000000
595548,2,NE,PB,20516,64,1350,245,136,208,19,8,184,144,27,16,437,371,18,355,UE2020,,o00407-2051600640245.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:02.000000
595549,2,NE,PB,20516,64,1414,167,136,125,21,3,147,109,24,5,317,285,10,270,UE2020,,o00407-2051600640167.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:40.000000
595550,2,NE,PB,20516,64,1406,159,157,160,9,0,187,116,15,8,385,326,7,295,UE2020,,o00407-2051600640159.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:02.000000
595551,2,NE,PB,20516,64,1422,270,165,149,13,7,184,119,25,6,390,334,8,321,UE2020,,o00407-2051600640270.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:08.000000
595552,2,NE,PB,20516,64,1287,109,118,142,13,3,144,101,26,5,324,276,10,274,UE2020,,o00407-2051600640109.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:37.000000
595553,2,NE,PB,20516,64,1244,308,160,157,11,0,172,133,18,5,372,328,10,310,UE2020,1,o00407-2051600640308.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:38.000000
595554,2,NE,PB,20516,64,1600,304,174,146,14,7,192,120,22,7,373,341,8,274,UE2020,,o00407-2051600640304.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:51.000000
595555,2,NE,PB,20516,64,1244,84,154,156,14,4,161,144,19,4,374,328,12,304,UE2020,,o00407-2051600640084.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:14.000000
595556,2,NE,PB,20516,64,1422,292,155,164,18,7,186,122,23,13,391,344,8,326,UE2020,,o00407-2051600640292.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:32.000000
595557,2,NE,PB,20516,64,1260,95,191,177,11,3,197,147,25,3,447,382,19,364,UE2020,,o00407-2051600640095.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:02.000000
595558,2,NE,PB,20516,64,1937,406,150,170,16,4,160,146,27,7,398,340,13,322,UE2020,,o00407-2051600640406.bu,2022-10-30 08:00:01.000000,2022-10-30 17:06:02.000000
595559,2,NE,PB,20516,64,1660,90,166,200,21,1,214,139,20,15,436,388,19,376,UE2020,,o00407-2051600640090.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:46.000000
595560,2,NE,PB,20516,64,1708,174,154,144,17,3,169,112,28,9,371,318,15,303,UE2020,,o00407-2051600640174.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:35.000000
595561,2,NE,PB,20516,64,1996,466,115,157,33,1,156,103,42,5,361,306,14,304,UE2020,,o00407-2051600640466.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:10.000000
595562,2,NE,PB,20516,64,1040,73,145,176,15,2,170,145,19,4,390,338,19,310,UE2020,,o00407-2051600640073.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:23.000000
595563,2,NE,PB,20516,64,1945,425,169,136,15,4,183,112,21,8,371,324,15,313,UE2020,,o00407-2051600640425.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:12.000000
595564,2,NE,PB,20516,64,1333,133,147,170,21,2,180,119,30,7,406,340,25,325,UE2020,1,o00407-2051600640133.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:49.000000
595565,2,NE,PB,20516,64,1945,424,168,141,10,3,180,120,14,8,371,322,16,314,UE2020,1,o00407-2051600640424.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:18.000000
595566,2,NE,PB,20516,64,1414,165,142,127,22,4,147,104,33,11,323,295,6,283,UE2020,,o00407-2051600640165.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:46.000000
595567,2,NE,PB,20516,64,2054,12,120,120,16,1,130,104,16,7,294,257,20,241,UE2020,,o00407-2051600640012.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:26.000000
595568,2,NE,PB,20516,64,1937,407,158,163,14,7,169,135,28,8,400,342,16,322,UE2020,,o00407-2051600640407.bu,2022-10-30 08:00:01.000000,2022-10-30 17:08:28.000000
595569,2,NE,PB,20516,64,1333,132,138,165,17,4,167,125,22,10,401,324,22,319,UE2020,,o00407-2051600640132.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:14.000000
595570,2,NE,PB,20516,64,1244,86,137,169,14,7,144,156,19,8,373,327,20,309,UE2020,1,o00407-2051600640086.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:21.000000
595571,2,NE,PB,20516,64,1970,442,184,138,8,5,182,124,19,10,386,335,7,327,UE2020,,o00407-2051600640442.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:21.000000
595572,2,NE,PB,20516,64,1449,191,153,130,15,6,170,95,28,10,353,304,9,287,UE2020,,o00407-2051600640191.bu,2022-10-30 08:00:01.000000,2022-10-30 17:10:10.000000
595573,2,NE,PB,20516,64,1716,294,149,181,24,3,192,129,29,7,397,357,6,310,UE2020,,o00407-2051600640294.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:48.000000
595574,2,NE,PB,20516,64,1988,449,182,152,14,4,208,113,19,8,398,352,18,329,UE2020,,o00407-2051600640449.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:52.000000
595575,2,NE,PB,20516,64,1376,152,138,166,24,6,157,138,34,5,392,334,15,310,UE2020,,o00407-2051600640152.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:36.000000
595576,2,NE,PB,20516,64,1988,450,169,163,15,6,181,142,15,8,400,353,33,328,UE2020,,o00407-2051600640450.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:39.000000
595577,2,NE,PB,20516,64,1260,379,191,164,13,2,209,131,25,5,434,370,6,355,UE2020,,o00407-2051600640379.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:28.000000
595578,2,NE,PB,20516,64,1988,451,183,154,11,3,185,141,17,6,400,351,12,330,UE2020,,o00407-2051600640451.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:43.000000
595579,2,NE,PB,20516,64,1724,259,148,149,17,4,195,95,20,3,353,318,10,302,UE2020,,o00407-2051600640259.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:15.000000
595580,2,NE,PB,20516,64,1716,354,137,180,19,4,178,133,25,4,399,340,21,297,UE2020,2,o00407-2051600640354.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:25.000000
595581,2,NE,PB,20516,64,1953,434,162,143,15,7,183,110,26,8,383,327,12,322,UE2020,,o00407-2051600640434.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:02.000000
595582,2,NE,PB,20516,64,1350,141,143,187,28,5,173,148,35,7,433,363,19,347,UE2020,,o00407-2051600640141.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:56.000000
595583,2,NE,PB,20516,64,1317,121,153,143,19,4,164,123,27,5,366,319,17,313,UE2020,,o00407-2051600640121.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:18.000000
595584,2,NE,PB,20516,64,1660,115,162,190,15,9,186,151,26,13,440,376,18,356,UE2020,,o00407-2051600640115.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:48.000000
595585,2,NE,PB,20516,64,1279,364,149,135,13,4,174,103,15,9,334,301,6,280,UE2020,,o00407-2051600640364.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:28.000000
595586,2,NE,PB,20516,64,1279,247,123,152,18,5,158,101,30,9,336,298,17,285,UE2020,2,o00407-2051600640247.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:28.000000
595587,2,NE,PB,20516,64,1740,353,148,113,25,4,158,91,26,15,334,290,13,280,UE2020,,o00407-2051600640353.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:05.000000
595588,2,NE,PB,20516,64,1317,119,124,180,15,2,157,137,21,6,369,321,12,310,UE2020,,o00407-2051600640119.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:35.000000
595589,2,NE,PB,20516,64,1040,74,125,165,19,8,136,143,23,10,394,317,13,287,UE2020,,o00407-2051600640074.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:54.000000
595590,2,NE,PB,20516,64,1708,153,145,152,16,7,163,124,27,6,370,320,14,306,UE2020,,o00407-2051600640153.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:31.000000
595591,2,NE,PB,20516,64,1970,444,197,133,7,6,202,116,17,8,386,343,7,336,UE2020,,o00407-2051600640444.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:50.000000
595592,2,NE,PB,20516,64,1732,184,103,138,18,2,124,93,32,6,318,261,13,243,UE2020,1,o00407-2051600640184.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:30.000000
595593,2,NE,PB,20516,64,1988,457,179,145,14,3,208,113,14,4,400,341,17,320,UE2020,2,o00407-2051600640457.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:00.000000
595594,2,NE,PB,20516,64,1937,416,193,144,8,9,211,114,17,10,397,354,14,329,UE2020,,o00407-2051600640416.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:15.000000
595595,2,NE,PB,20516,64,1872,67,145,129,10,4,162,102,18,6,341,288,9,277,UE2020,,o00407-2051600640067.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:08.000000
595596,2,NE,PB,20516,64,1066,19,101,154,14,8,125,120,21,9,346,277,14,266,UE2020,,o00407-2051600640019.bu,2022-10-30 08:00:24.000000,2022-10-30 17:00:31.000000
595597,2,NE,PB,20516,64,1970,443,164,151,21,7,182,124,32,5,379,343,7,335,UE2020,,o00407-2051600640443.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:41.000000
595598,2,NE,PB,20516,64,1660,106,161,180,28,5,183,134,39,18,436,374,8,357,UE2020,,o00407-2051600640106.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:50.000000
595599,2,NE,PB,20516,64,1988,455,181,155,10,4,202,122,16,6,399,350,8,345,UE2020,1,o00407-2051600640455.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:27.000000
595600,2,NE,PB,20516,64,1945,420,171,144,11,2,196,104,24,4,374,328,11,321,UE2020,,o00407-2051600640420.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:01.000000
595601,2,NE,PB,20516,64,1597,137,154,165,17,4,185,123,27,5,389,340,15,331,UE2020,,o00407-2051600640137.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:25.000000
595602,2,NE,PB,20516,64,1970,448,175,158,16,7,190,136,22,8,386,356,14,347,UE2020,,o00407-2051600640448.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:06.000000
595603,2,NE,PB,20516,64,1988,456,189,140,6,4,195,122,12,3,394,339,10,327,UE2020,,o00407-2051600640456.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:46.000000
595604,2,NE,PB,20516,64,1783,386,121,145,20,8,165,81,32,16,361,294,8,266,UE2020,,o00407-2051600640386.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:16.000000
595605,2,NE,PB,20516,64,1724,356,167,165,15,4,192,129,23,7,385,351,12,304,UE2020,,o00407-2051600640356.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:59.000000
595606,2,NE,PB,20516,64,1708,180,147,141,19,5,166,120,23,3,367,312,18,299,UE2020,,o00407-2051600640180.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:42.000000
595607,2,NE,PB,20516,64,1171,62,152,141,19,2,173,117,13,7,372,314,16,297,UE2020,,o00407-2051600640062.bu,2022-10-30 08:00:02.000000,2022-10-30 17:02:03.000000
595608,2,NE,PB,20516,64,1767,114,151,180,16,5,178,134,28,12,400,352,11,352,UE2020,,o00407-2051600640114.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:35.000000
595609,2,NE,PB,20516,64,1961,441,165,129,15,6,180,113,18,4,348,315,19,305,UE2020,,o00407-2051600640441.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:04.000000
595610,2,NE,PB,20516,64,1708,177,180,139,21,4,175,110,34,11,391,344,12,325,UE2020,,o00407-2051600640177.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:00.000000
595611,2,NE,PB,20516,64,1953,435,151,160,21,6,175,131,27,5,386,338,14,336,UE2020,,o00407-2051600640435.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:48.000000
595612,2,NE,PB,20516,64,1961,440,151,150,9,5,169,122,18,6,349,315,11,300,UE2020,,o00407-2051600640440.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:56.000000
595613,2,NE,PB,20516,64,1910,395,115,154,19,1,138,109,38,4,340,289,9,233,UE2020,1,o00407-2051600640395.bu,2022-10-30 08:00:01.000000,2022-10-30 17:07:25.000000
595614,2,NE,PB,20516,64,1872,66,139,139,12,2,156,114,16,6,346,292,17,285,UE2020,,o00407-2051600640066.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:04.000000
595615,2,NE,PB,20516,64,1953,428,177,144,13,4,199,115,20,4,383,338,9,330,UE2020,,o00407-2051600640428.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:28.000000
595616,2,NE,PB,20516,64,1260,97,174,185,17,1,196,141,23,7,446,377,18,360,UE2020,,o00407-2051600640097.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:41.000000
595617,2,NE,PB,20516,64,1350,258,152,200,19,9,214,129,28,9,431,380,9,359,UE2020,,o00407-2051600640258.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:36.000000
595618,2,NE,PB,20516,64,1945,427,144,166,8,2,164,122,22,12,377,320,3,296,UE2020,,o00407-2051600640427.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:50.000000
595619,2,NE,PB,20516,64,1260,100,176,178,22,4,187,148,26,8,443,380,20,358,UE2020,1,o00407-2051600640100.bu,2022-10-30 08:00:01.000000,2022-10-30 17:11:29.000000
595620,2,NE,PB,20516,64,1082,26,132,156,16,4,127,151,26,4,363,308,23,304,UE2020,,o00407-2051600640026.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:15.000000
595621,2,NE,PB,20516,64,2020,129,150,143,17,5,184,109,19,3,360,315,8,310,UE2020,,o00407-2051600640129.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:20.000000
595622,2,NE,PB,20516,64,1937,411,162,147,20,3,169,127,30,6,396,332,12,318,UE2020,,o00407-2051600640411.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:40.000000
595623,2,NE,PB,20516,64,1740,390,98,158,13,4,131,105,23,14,330,273,6,240,UE2020,,o00407-2051600640390.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:18.000000
595624,2,NE,PB,20516,64,1376,151,148,168,11,5,180,120,25,7,392,332,16,311,UE2020,1,o00407-2051600640151.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:18.000000
595625,2,NE,PB,20516,64,1600,335,134,165,18,6,176,122,20,5,371,323,9,254,UE2020,,o00407-2051600640335.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:45.000000
595626,2,NE,PB,20516,64,1376,148,134,173,17,7,163,126,30,12,389,331,22,307,UE2020,,o00407-2051600640148.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:08.000000
595627,2,NE,PB,20516,64,1406,161,152,166,13,9,186,123,20,11,392,340,11,318,UE2020,,o00407-2051600640161.bu,2022-10-30 08:06:14.000000,2022-10-30 17:02:22.000000
595628,2,NE,PB,20516,64,1660,91,172,175,20,6,191,140,28,14,441,373,19,354,UE2020,,o00407-2051600640091.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:29.000000
595629,2,NE,PB,20516,64,1406,346,177,145,17,2,193,112,28,8,388,341,10,315,UE2020,,o00407-2051600640346.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:55.000000
595630,2,NE,PB,20516,64,1988,461,163,163,12,3,191,126,11,9,398,341,5,323,UE2020,,o00407-2051600640461.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:36.000000
595631,2,NE,PB,20516,64,1244,76,167,162,12,4,171,143,14,6,394,345,27,328,UE2020,,o00407-2051600640076.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:13.000000
595632,2,NE,PB,20516,64,1732,357,129,119,11,2,147,87,21,6,311,261,12,242,UE2020,,o00407-2051600640357.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:21.000000
595633,2,NE,PB,20516,64,1937,412,175,164,10,1,179,147,20,4,399,350,14,333,UE2020,,o00407-2051600640412.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:48.000000
595634,2,NE,PB,20516,64,1937,408,158,166,13,4,170,143,22,4,400,341,19,325,UE2020,3,o00407-2051600640408.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:24.000000
595635,2,NE,PB,20516,64,1996,465,111,171,29,2,171,100,36,5,361,313,15,311,UE2020,,o00407-2051600640465.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:25.000000
595636,2,NE,PB,20516,64,1937,413,181,146,21,7,180,137,27,10,398,355,10,337,UE2020,1,o00407-2051600640413.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:15.000000
595637,2,NE,PB,20516,64,1600,273,170,158,12,3,186,129,15,8,389,343,13,329,UE2020,4,o00407-2051600640273.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:31.000000
595638,2,NE,PB,20516,64,1015,6,139,162,12,3,150,129,23,4,368,316,8,289,UE2020,1,o00407-2051600640006.bu,2022-10-30 08:00:47.000000,2022-10-30 17:00:31.000000
595639,2,NE,PB,20516,64,1260,93,170,176,25,7,189,160,22,7,435,378,24,358,UE2020,1,o00407-2051600640093.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:50.000000
595640,2,NE,PB,20516,64,1961,437,129,165,13,3,151,136,18,5,354,310,10,298,UE2020,,o00407-2051600640437.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:06.000000
595641,2,NE,PB,20516,64,1805,187,94,92,15,5,113,70,15,8,242,206,5,149,UE2020,,o00407-2051600640187.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:25.000000
595642,2,NE,PB,20516,64,1015,8,131,149,13,2,145,116,23,5,366,295,36,276,UE2020,,o00407-2051600640008.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:30.000000
595643,2,NE,PB,20516,64,1708,176,143,149,18,7,160,115,33,9,370,317,21,304,UE2020,,o00407-2051600640176.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:48.000000
595644,2,NE,PB,20516,64,2062,123,164,136,16,6,170,114,28,10,394,322,25,307,UE2020,,o00407-2051600640123.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:31.000000
595645,2,NE,PB,20516,64,1708,179,131,159,18,3,149,133,21,8,365,311,15,298,UE2020,,o00407-2051600640179.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:56.000000
595646,2,NE,PB,20516,64,1317,117,148,166,14,3,176,126,21,8,370,331,18,327,UE2020,,o00407-2051600640117.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:29.000000
595647,2,NE,PB,20516,64,1945,426,154,162,11,3,177,128,21,4,375,330,13,313,UE2020,1,o00407-2051600640426.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:35.000000
595648,2,NE,PB,20516,64,1783,329,124,156,16,9,160,99,32,14,363,305,7,285,UE2020,,o00407-2051600640329.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:22.000000
595649,2,NE,PB,20516,64,1970,447,188,136,15,8,206,106,27,8,389,347,11,342,UE2020,,o00407-2051600640447.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:25.000000
595650,2,NE,PB,20516,64,1597,139,166,203,21,3,211,146,28,8,458,393,13,352,UE2020,,o00407-2051600640139.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:19.000000
595651,2,NE,PB,20516,64,1660,378,176,176,15,3,220,104,38,8,440,370,15,355,UE2020,,o00407-2051600640378.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:40.000000
595652,2,NE,PB,20516,64,1945,421,159,155,9,3,191,119,11,5,373,326,10,312,UE2020,1,o00407-2051600640421.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:03.000000
595653,2,NE,PB,20516,64,1910,398,111,138,6,4,151,86,18,4,343,259,18,250,UE2020,2,o00407-2051600640398.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:42.000000
595654,2,NE,PB,20516,64,1996,467,116,145,24,0,142,100,38,5,362,285,8,275,UE2020,,o00407-2051600640467.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:43.000000
595655,2,NE,PB,20516,64,1406,160,151,157,18,5,180,109,26,16,391,331,37,309,UE2020,1,o00407-2051600640160.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:34.000000
595656,2,NE,PB,20516,64,1678,154,131,120,27,3,157,82,37,5,307,281,8,268,UE2020,,o00407-2051600640154.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:04.000000
595657,2,NE,PB,20516,64,1783,305,108,176,21,9,163,113,27,10,365,314,13,289,UE2020,1,o00407-2051600640305.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:19.000000
595658,2,NE,PB,20516,64,1406,164,189,150,12,2,204,124,17,8,393,353,10,329,UE2020,,o00407-2051600640164.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:42.000000
595659,2,NE,PB,20516,64,1988,452,181,153,11,1,194,126,19,5,401,346,6,323,UE2020,,o00407-2051600640452.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:10.000000
595660,2,NE,PB,20516,64,1597,136,153,164,30,2,172,133,34,10,389,349,13,340,UE2020,,o00407-2051600640136.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:52.000000
595661,2,NE,PB,20516,64,1767,295,112,144,9,2,140,107,10,8,296,267,5,205,UE2020,,o00407-2051600640295.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:48.000000
595662,2,NE,PB,20516,64,1260,98,177,171,15,6,184,140,28,7,447,369,19,346,UE2020,,o00407-2051600640098.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:31.000000
595663,2,NE,PB,20516,64,2020,470,150,153,3,10,173,123,8,12,363,316,6,131,UE2020,,o00407-2051600640470.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:54.000000
595664,2,NE,PB,20516,64,2062,124,157,148,20,4,178,119,26,6,391,329,8,316,UE2020,1,o00407-2051600640124.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:50.000000
595665,2,NE,PB,20516,64,1872,319,153,128,12,5,159,119,13,7,339,298,2,287,UE2020,,o00407-2051600640319.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:36.000000
595666,2,NE,PB,20516,64,1945,422,145,152,13,6,169,124,13,10,369,316,11,304,UE2020,,o00407-2051600640422.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:40.000000
595667,2,NE,PB,20516,64,1953,431,163,164,11,0,166,144,25,3,384,338,14,332,UE2020,,o00407-2051600640431.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:32.000000
595668,2,NE,PB,20516,64,1708,175,149,156,17,6,175,120,23,10,374,328,18,316,UE2020,,o00407-2051600640175.bu,2022-10-30 08:00:01.000000,2022-10-30 17:05:07.000000
595669,2,NE,PB,20516,64,1600,325,164,150,15,6,201,109,17,8,370,335,21,328,UE2020,,o00407-2051600640325.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:45.000000
595670,2,NE,PB,20516,64,1171,61,170,132,11,6,162,127,23,5,371,319,24,292,UE2020,,o00407-2051600640061.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:55.000000
595671,2,NE,PB,20516,64,1449,193,142,126,24,10,162,94,34,12,354,302,11,281,UE2020,,o00407-2051600640193.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:27.000000
595672,2,NE,PB,20516,64,2046,355,120,139,13,5,140,111,21,5,320,277,14,271,UE2020,,o00407-2051600640355.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:54.000000
595673,2,NE,PB,20516,64,1244,310,152,171,12,6,159,145,19,7,394,341,13,317,UE2020,,o00407-2051600640310.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:09.000000
595674,2,NE,PB,20516,64,1260,94,173,188,15,3,188,153,24,7,447,379,17,361,UE2020,,o00407-2051600640094.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:34.000000
595675,2,NE,PB,20516,64,1406,333,172,153,13,2,197,113,25,5,386,340,6,316,UE2020,,o00407-2051600640333.bu,2022-10-30 08:00:01.000000,2022-10-30 17:03:55.000000
595676,2,NE,PB,20516,64,1082,24,136,142,27,3,151,127,23,7,369,308,18,306,UE2020,,o00407-2051600640024.bu,2022-10-30 08:00:01.000000,2022-10-30 17:00:26.000000
595677,2,NE,PB,20516,64,1422,274,150,172,17,4,197,115,24,7,391,343,9,325,UE2020,,o00407-2051600640274.bu,2022-10-30 08:07:12.000000,2022-10-30 17:03:35.000000
595678,2,NE,PB,20516,64,1350,140,162,183,13,10,189,132,33,14,433,368,13,350,UE2020,,o00407-2051600640140.bu,2022-10-30 08:00:01.000000,2022-10-30 17:02:03.000000
595679,2,NE,PB,20516,64,1260,375,202,161,16,5,200,157,18,9,435,384,13,365,UE2020,,o00407-2051600640375.bu,2022-10-30 08:00:02.000000,2022-10-30 17:03:27.000000
595680,2,NE,PB,20516,64,1244,334,153,157,13,2,156,149,20,0,372,325,13,314,UE2020,,o00407-2051600640334.bu,2022-10-30 08:00:01.000000,2022-10-30 17:01:51.000000
